tweet_id,airline_sentiment,text
567803627714138112,positive,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏
567803477762797570,negative,@USAirways Feeling helpless at Tanpa airport. How can I talk to someone. Flight delayed 4 times. Need help. Missed connections will be prob
567803306928775168,negative,@USAirways won't waive $200 fee due to #neptune. Can't use credit w/o paying fee. Couldnt get to destination to use their tic #waivethefee
567803049130094592,negative,@USAirways no wonder you are the lowest rated airline in america. #shameful #USAirways
567802808876158976,negative,@USAirways how are you even still in business? i have been trying to call for hours. this is pathetic.
567802781877407744,positive,@USAirways thanks!
567802602738708480,negative,"@USAirways wow this airline is a joke, absolutely horrendous customer service. you guys should be ashamed."
567802570912305152,negative,@USAirways Flight Cancelled Flighted because of #Neptune Could not get to my destination. #notmyfault  #waive$200fee #ripoff #poorcustomerservice
567802378041450496,positive,@USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
567802255215460353,negative,"@USAirways  If you can waive a fee at time of Cancelled Flightation, you CAN WAIVE IT AT A FUTURE DATE! #usairways #ripoff #poorcustomerservice"
567802008292564992,negative,@USAirways flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible
567801274293563393,negative,@USAirways I have been rebooked but It has been handled very unprofessionally. Cancelled Flightations happen but the disorganization is uncalled for.
567800771774001153,neutral,@USAirways conf number FMJTYL delayed - any chance of getting an earlier flight fll to phx?
567800315093979138,negative,"@USAirways I have now called 12 times in the last three days. That's unacceptable. I'm willing to wait on hold, but that's not an option."
567800210064420864,positive,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK;)🙏🙏🙏✌️😉)
567799968279560194,negative,"@USAirways I've been on hold for over 2 hours. Need to re-book a flight, please help."
567799412538494976,negative,"@usairways It was 9º, and some of us had left coats in our luggage in anticipation of cramped overhead bins :|"
567797906977083392,negative,@USAirways I'm traveling around the world until the end of the year. 800 numbers do me no good.
567796792847499265,negative,@USAirways I don't know I've tried to call for confirmation but calls aren't going thru. Can you let me know?
567794202730577920,negative,@USAirways can I get free wifi since the flight 1808 was Cancelled Flightled?
567793186698190848,negative,@USAirways was rebooked but sucked big time. Crappy layover. Customer service very sub-par.
567793072060276736,positive,@USAirways Sending thanks to employee Freddie in PHL Admiral Club A East for allowing me to give a day pass to my sibling stuck there today.
567791865823789056,negative,@USAirways have done that. Sadly no flight from CLT has gotten to IND today and we head back to Tampa tmrw.
567791526370365440,negative,@USAirways holding 30+ min and listening to your shitty ads on repeat for your credit make me hate your airline even more.  @delta is better
567791019086065664,negative,@USAirways I would be on my way but   wether has delayed yet again.. Love the Charlotte ice storm!!  Good luck with mad customers
567790793197629440,negative,@USAirways Please staff your flights approproately. Our entire flight is delayed because FA isnt here. I shouldnt have left Delta...
567790572833103872,negative,@USAirways tooooo many Cancelled Flightations! My chain of command hates me now
567790175813681153,negative,@USAirways  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @USAirways #neveragain
567789902633664512,negative,@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight
567788578026311680,positive,@USAirways that's why u guys are my #1 choice.
567788199175786496,positive,@USAirways thanks. 😒
567787449053872128,negative,@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck
567786807224705027,negative,"@usairways I just want to get home before Wednesday... Joke is over, 50hrs of Cancelled Flightlations and delays is enough!"
567786151370629121,positive,@USAirways how about a drink voucher for the next flight?? #winkwink
567784773780013057,positive,@USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!
567783713833234432,negative,"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse."
567782686077747200,negative,@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  ;(
567782645975625729,negative,"@usairways Yes. Works in Firefox. 

Can do everything but finish purchase. Button turns gray, never submits. For a couple weeks now."
567781757274292224,negative,@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.
567781582791278592,negative,"@USAirways had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag, constant selling in-flight"
567781477761314816,negative,"@usairways told no gates open at #ORD, needed to wait 20mins. Still waiting after about 4 mins."
567781227537915906,negative,@USAirways And it's 3:22 with no sign of boarding.... Can I please get another update?
567781176375803905,negative,@USAirways still can't get a real person on the phone to book a flight. Ready to just go with #jetblue since they care. #usairwayssucks
567780624531222528,positive,"@USAirways after missing my flight and reFlight Booking Problems 2x, I just walked onto another flight and my phone was still on the seat!!"
567779193342423040,negative,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn
567778512548167680,positive,@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know
567778498723737600,negative,@usairways Thx for responding :) When bags came there was mad rush towards end of jetway—why not just put thru baggage claim?
567778236026077185,negative,@USAirways @AmericanAir  we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?
567777743665946624,negative,@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours
567777625344593920,negative,"@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part..."
567777187265515521,neutral,"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change"
567777150145949697,negative,@USAirways I had a rep 10 min in who said she couldn't help so transferred me to dividend miles customer service
567777100112101376,positive,@USAirways right on. Up. Up &amp; away ✈️🌞
567776714303238144,negative,@USAirways your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks
567776364351074304,neutral,@USAirways please please please let my plane back to the gate so I can get off as I will miss connection due to CLT closing. 2034
567776258621464577,negative,@USAirways we've (flight 4443) been sitting on the tarmac of dca for a while now waiting on a gate. Can we just use another gate?
